Product_ID,Brand_ID,Generic_ID,Company_ID,Strength,Unit_Size,MRP,Status
PROD001065,BRD001769,GEN001769,COMP000001,Standard,10's,112.5,Active
PROD001066,BRD001770,GEN001770,COMP000001,Standard,10's,84.38,Active
PROD001067,BRD001774,GEN001774,COMP000001,Standard,15's,103.13,Active
PROD001068,BRD001775,GEN001775,COMP000001,Standard,10's,23.44,Active
PROD001069,BRD001777,GEN001777,COMP000001,Standard,100 ml,23.44,Active
PROD001070,BRD001778,GEN001778,COMP000001,Standard,10's,56.72,Active
PROD001071,BRD001780,GEN001780,COMP000001,Standard,30's,196.88,Active
PROD001072,BRD001781,GEN001781,COMP000001,Standard,14's,140.63,Active
PROD001073,BRD001782,GEN001782,COMP000001,Standard,10's,84.38,Active
PROD001074,BRD001783,GEN001783,COMP000001,Standard,10's,37.5,Active
PROD001075,BRD001784,GEN001784,COMP000001,Standard,10's,45.38,Active
PROD001076,BRD001785,GEN001785,COMP000001,Standard,10's,51.05,Active
PROD001077,BRD001786,GEN001786,COMP000001,Standard,10's,56.72,Active
PROD001078,BRD001787,GEN001787,COMP000001,Standard,15's,10.32,Active
PROD001079,BRD001789,GEN001789,COMP000001,Standard,10's,14.06,Active
PROD001080,BRD001790,GEN001790,COMP000001,Standard,5's,61.88,Active
PROD001081,BRD001791,GEN001791,COMP000001,Standard,1’s Sachet,14.06,Active
PROD001082,BRD001792,GEN001792,COMP000001,Standard,10's,67.5,Active
PROD001083,BRD001793,GEN001793,COMP000001,Standard,10's,131.25,Active
PROD001084,BRD001794,GEN001794,COMP000001,Standard,60 s in Container,22.5,Active
PROD001085,BRD001795,GEN001795,COMP000001,Standard,30 gm,42.19,Active
PROD001086,BRD001796,GEN001796,COMP000001,Standard,30's,70.31,Active
PROD001087,BRD001797,GEN001797,COMP000001,Standard,10's,0.0,Active
PROD001088,BRD001799,GEN001799,COMP000001,Standard,10's,87.19,Active
PROD001089,BRD001801,GEN001801,COMP000001,Standard,10's,61.88,Active
PROD001090,BRD001802,GEN001802,COMP000001,Standard,10's,56.72,Active
PROD001091,BRD001803,GEN001803,COMP000001,Standard,10's,82.5,Active
PROD001092,BRD001804,GEN001804,COMP000001,Standard,10's,44.34,Active
PROD001093,BRD001805,GEN001805,COMP000001,Standard,200 ml Plastic Bottle,51.56,Active
PROD001094,BRD001806,GEN001806,COMP000001,Standard,10's,23.44,Active
PROD001095,BRD001807,GEN001807,COMP000001,Standard,10's,43.32,Active
PROD001096,BRD001810,GEN001810,COMP000001,Standard,10 gm tube,93.75,Active
PROD001097,BRD001811,GEN001811,COMP000001,Standard,10's,28.13,Active
PROD001098,BRD001812,GEN001812,COMP000001,Standard,10's,32.81,Active
PROD001099,BRD001813,GEN001813,COMP000001,Standard,10's,24.96,Active
PROD001100,BRD001814,GEN001814,COMP000001,Standard,10's,22.5,Active
PROD001101,BRD001815,GEN001815,COMP000001,Standard,10's,18.75,Active
PROD001102,BRD001816,GEN001816,COMP000001,Standard,10's,28.13,Active
PROD001103,BRD001817,GEN001817,COMP000001,Standard,10 gm,23.44,Active
PROD001104,BRD001818,GEN001818,COMP000001,Standard,10's,178.13,Active
PROD001105,BRD001819,GEN001819,COMP000001,Standard,10's,134.07,Active
PROD001106,BRD001821,GEN001821,COMP000001,Standard,200 mdi,206.25,Active
PROD001107,BRD001822,GEN001822,COMP000001,Standard,15's in Monocarton,65.63,Active
PROD001108,BRD001824,GEN001824,COMP000001,Standard,10's,196.88,Active
PROD001109,BRD001825,GEN001825,COMP000001,Standard,15's,33.0,Active
PROD001110,BRD001827,GEN001827,COMP000001,Standard,15's,46.88,Active
PROD001111,BRD001828,GEN001828,COMP000001,Standard,15's,10.32,Active
PROD001112,BRD001829,GEN001829,COMP000001,Standard,2.5 ml,159.38,Active
PROD001113,BRD001830,GEN001830,COMP000001,Standard,10's,41.25,Active
PROD001114,BRD001831,GEN001831,COMP000001,Standard,10's,46.88,Active
PROD001115,BRD001833,GEN001833,COMP000001,Standard,15's,100.0,Active
PROD001116,BRD001834,GEN001834,COMP000001,Standard,3's,103.13,Active
PROD001117,BRD001837,GEN001837,COMP000001,Standard,15's,30.0,Active
PROD001118,BRD001841,GEN001841,COMP000001,Standard,5 ml,25.78,Active
PROD001119,BRD001842,GEN001842,COMP000001,Standard,2 ml,0.0,Active
PROD001120,BRD001843,GEN001843,COMP000001,Standard,10's,30.94,Active
PROD001121,BRD001844,GEN001844,COMP000001,Standard,10's,23.44,Active
PROD001122,BRD001845,GEN001845,COMP000001,Standard,10's,33.75,Active
PROD001123,BRD001846,GEN001846,COMP000001,Standard,4mg/vial,200.0,Active
PROD001124,BRD001848,GEN001848,COMP000001,Standard,2 ml,3.75,Active
PROD001125,BRD001849,GEN001849,COMP000001,Standard,10's,14.06,Active
PROD001126,BRD001850,GEN001850,COMP000001,Standard,100's Bottle,60.94,Active
PROD001127,BRD001851,GEN001851,COMP000001,Standard,100's Bottle,42.19,Active
PROD001128,BRD001852,GEN001852,COMP000001,Standard,100's Bottle,56.25,Active
PROD001129,BRD001853,GEN001853,COMP000001,Standard,100's Bottle,71.25,Active
PROD001130,BRD001854,GEN001854,COMP000001,Standard,10's,42.19,Active
PROD001131,BRD001855,GEN001855,COMP000001,Standard,10's,56.25,Active
PROD001132,BRD001856,GEN001856,COMP000001,Standard,100ml Bottle,28.13,Active
PROD001133,BRD001857,GEN001857,COMP000001,Standard,200ml Bottle,46.88,Active
PROD001134,BRD001858,GEN001858,COMP000001,Standard,10's,89.06,Active
PROD001135,BRD001859,GEN001859,COMP000001,Standard,100ml Bottle,42.19,Active
PROD001136,BRD001860,GEN001860,COMP000001,Standard,10's,46.88,Active
PROD001137,BRD001861,GEN001861,COMP000001,Standard,10's,14.06,Active
PROD001138,BRD001862,GEN001862,COMP000001,Standard,10's,93.75,Active
PROD001139,BRD001863,GEN001863,COMP000001,Standard,10's,135.94,Active
PROD001140,BRD001864,GEN001864,COMP000001,Standard,200ml Bottle,51.56,Active
PROD001141,BRD001865,GEN001865,COMP000001,Standard,10's,46.88,Active
PROD001142,BRD001866,GEN001866,COMP000001,Standard,10's,77.34,Active
PROD001143,BRD001867,GEN001867,COMP000001,Standard,10's,93.75,Active
PROD001144,BRD001868,GEN001868,COMP000001,Standard,10's,144.38,Active
PROD001145,BRD001869,GEN001869,COMP000001,Standard,10's,60.94,Active
PROD001146,BRD001870,GEN001870,COMP000001,Standard,10's,75.0,Active
PROD001147,BRD001871,GEN001871,COMP000001,Standard,10's,56.25,Active
PROD001148,BRD001872,GEN001872,COMP000001,Standard,10's,75.0,Active
PROD001149,BRD001873,GEN001873,COMP000001,Standard,10's,46.88,Active
PROD001150,BRD001874,GEN001874,COMP000001,Standard,10's,65.63,Active
PROD001151,BRD001875,GEN001875,COMP000001,Standard,3ml Drops,28.13,Active
PROD001152,BRD001876,GEN001876,COMP000001,Standard,5ml Drops,18.75,Active
PROD001153,BRD001877,GEN001877,COMP000001,Standard,5ml Drops,37.5,Active
PROD001154,BRD001878,GEN001878,COMP000001,Standard,5ml Drops,42.19,Active
PROD001155,BRD001879,GEN001879,COMP000001,Standard,5ml Drops,14.06,Active
PROD001156,BRD001880,GEN001880,COMP000001,Standard,10's,79.69,Active
PROD001157,BRD001881,GEN001881,COMP000001,Standard,5ml Drops,18.75,Active
PROD001158,BRD001882,GEN001882,COMP000001,Standard,10ml Drops,23.44,Active
PROD001159,BRD001883,GEN001883,COMP000001,Standard,10ml Drops,0.0,Active
PROD001160,BRD001884,GEN001884,COMP000001,Standard,5ml Drops,26.0,Active
PROD001161,BRD001886,GEN001886,COMP000001,Standard,5ml Drops,23.44,Active
PROD001162,BRD001887,GEN001887,COMP000001,Standard,5ml Drops,18.75,Active
PROD001163,BRD001888,GEN001888,COMP000001,Standard,5ml Drops,52.5,Active
PROD001164,BRD001889,GEN001889,COMP000001,Standard,Vial with Diluent,46.88,Active
PROD001165,BRD001890,GEN001890,COMP000001,Standard,1ml Ampoule,9.38,Active
PROD001166,BRD001892,GEN001892,COMP000001,Standard,KIT,42.19,Active
PROD001167,BRD001893,GEN001893,COMP000001,Standard,10's,12.19,Active
PROD001168,BRD001894,GEN001894,COMP000001,Standard,10's,9.38,Active
PROD001169,BRD001897,GEN001897,COMP000001,Standard,10's,50.0,Active
PROD001170,BRD001898,GEN001898,COMP000001,Standard,10's,61.88,Active
PROD001171,BRD001899,GEN001899,COMP000001,Standard,10's,15.0,Active
PROD001172,BRD001900,GEN001900,COMP000001,Standard,10's,14.06,Active
PROD001173,BRD001901,GEN001901,COMP000001,Standard,10's,23.44,Active
PROD001174,BRD001902,GEN001902,COMP000001,Standard,10's,32.81,Active
PROD001175,BRD001903,GEN001903,COMP000001,Standard,10's,37.5,Active
PROD001176,BRD001904,GEN001904,COMP000001,Standard,10's,65.63,Active
PROD001177,BRD001905,GEN001905,COMP000001,Standard,10's,18.75,Active
PROD001178,BRD001906,GEN001906,COMP000001,Standard,10's,14.06,Active
PROD001179,BRD001907,GEN001907,COMP000001,Standard,10's,0.0,Active
PROD001180,BRD001908,GEN001908,COMP000001,Standard,10's,9.38,Active
PROD001181,BRD001909,GEN001909,COMP000001,Standard,10's,48.28,Active
PROD001182,BRD001910,GEN001910,COMP000001,Standard,10's,69.38,Active
PROD001183,BRD001911,GEN001911,COMP000001,Standard,10's,9.38,Active
PROD001184,BRD001912,GEN001912,COMP000001,Standard,10's,23.44,Active
PROD001185,BRD001913,GEN001913,COMP000001,Standard,10's,32.81,Active
PROD001186,BRD001914,GEN001914,COMP000001,Standard,10's,42.19,Active
PROD001187,BRD001915,GEN001915,COMP000001,Standard,10's,21.56,Active
PROD001188,BRD001916,GEN001916,COMP000001,Standard,10's,28.13,Active
PROD001189,BRD001919,GEN001919,COMP000001,Standard,10's,32.81,Active
PROD001190,BRD001920,GEN001920,COMP000001,Standard,10's,42.19,Active
PROD001191,BRD001921,GEN001921,COMP000001,Standard,10's,23.44,Active
PROD001192,BRD001922,GEN001922,COMP000001,Standard,10's,6.19,Active
PROD001193,BRD001923,GEN001923,COMP000001,Standard,10's,5.16,Active
PROD001194,BRD001924,GEN001924,COMP000001,Standard,10's,3.38,Active
PROD001195,BRD001927,GEN001927,COMP000001,Standard,10's,18.75,Active
PROD001196,BRD001928,GEN001928,COMP000001,Standard,10's,18.75,Active
PROD001197,BRD001930,GEN001930,COMP000001,Standard,2ml Ampoule,37.5,Active
PROD001198,BRD001931,GEN001931,COMP000001,Standard,10's,9.38,Active
PROD001199,BRD001932,GEN001932,COMP000001,Standard,10's,11.25,Active
PROD001200,BRD001933,GEN001933,COMP000001,Standard,10's,18.75,Active
PROD001201,BRD001934,GEN001934,COMP000001,Standard,10's,32.81,Active
PROD001202,BRD001935,GEN001935,COMP000001,Standard,10's,14.06,Active
PROD001203,BRD001936,GEN001936,COMP000001,Standard,10's,23.44,Active
PROD001204,BRD001937,GEN001937,COMP000001,Standard,10's,37.5,Active
PROD001205,BRD001938,GEN001938,COMP000001,Standard,10's,6.56,Active
PROD001206,BRD001939,GEN001939,COMP000001,Standard,10's,18.75,Active
PROD001207,BRD001940,GEN001940,COMP000001,Standard,10's,14.06,Active
PROD001208,BRD001941,GEN001941,COMP000001,Standard,10's,37.5,Active
PROD001209,BRD001942,GEN001942,COMP000001,Standard,10's,56.25,Active
PROD001210,BRD001943,GEN001943,COMP000001,Standard,10's,28.13,Active
PROD001211,BRD001944,GEN001944,COMP000001,Standard,10's,7.5,Active
PROD001212,BRD001945,GEN001945,COMP000001,Standard,10's,6.56,Active
PROD001213,BRD001946,GEN001946,COMP000001,Standard,10's,14.06,Active
PROD001214,BRD001947,GEN001947,COMP000001,Standard,10's,18.75,Active
PROD001215,BRD001948,GEN001948,COMP000001,Standard,10's,20.63,Active
PROD001216,BRD001949,GEN001949,COMP000001,Standard,10's,30.94,Active
PROD001217,BRD001950,GEN001950,COMP000001,Standard,10's,42.19,Active
PROD001218,BRD001951,GEN001951,COMP000001,Standard,10's,65.63,Active
PROD001219,BRD001952,GEN001952,COMP000001,Standard,10's,159.38,Active
PROD001220,BRD001953,GEN001953,COMP000001,Standard,10's,18.75,Active
PROD001221,BRD001954,GEN001954,COMP000001,Standard,2ml Ampoule,7.5,Active
PROD001222,BRD001955,GEN001955,COMP000001,Standard,10's,37.5,Active
PROD001223,BRD001957,GEN001957,COMP000001,Standard,10's,7.5,Active
PROD001224,BRD001958,GEN001958,COMP000001,Standard,10's,9.38,Active
PROD001225,BRD001959,GEN001959,COMP000001,Standard,30's Bottle,112.5,Active
PROD001226,BRD001960,GEN001960,COMP000001,Standard,60 gm Tube,50.0,Active
PROD001227,BRD001961,GEN001961,COMP000001,Standard,10's,25.78,Active
PROD001228,BRD001962,GEN001962,COMP000001,Standard,10's,15.47,Active
PROD001229,BRD001963,GEN001963,COMP000001,Standard,10's,30.94,Active
PROD001230,BRD001964,GEN001964,COMP000001,Standard,3ml Pre-Filled Cartridge,0.0,Active
PROD001231,BRD001965,GEN001965,COMP000001,Standard,10ml Vial,0.0,Active
PROD001232,BRD001966,GEN001966,COMP000001,Standard,10's,14.06,Active
PROD001233,BRD001967,GEN001967,COMP000001,Standard,10's,23.44,Active
PROD001234,BRD001968,GEN001968,COMP000001,Standard,10's,32.81,Active
PROD001235,BRD001969,GEN001969,COMP000001,Standard,10's,28.13,Active
PROD001236,BRD001970,GEN001970,COMP000001,Standard,10's,32.81,Active
PROD001237,BRD001971,GEN001971,COMP000001,Standard,30 ml Bottle,30.0,Active
PROD001238,BRD001972,GEN001972,COMP000001,Standard,10's,93.75,Active
PROD001239,BRD001973,GEN001973,COMP000001,Standard,30 ml Bottle,0.0,Active
PROD001240,BRD001974,GEN001974,COMP000001,Standard,6's,0.0,Active
PROD001241,BRD001975,GEN001975,COMP000001,Standard,10's,0.0,Active
PROD001242,BRD001976,GEN001976,COMP000001,Standard,10's,32.82,Active
PROD001243,BRD001978,GEN001978,COMP000001,Standard,10's,140.63,Active
PROD001244,BRD001979,GEN001979,COMP000001,Standard,30ml with Water for Reconstitution,58.13,Active
PROD001245,BRD001980,GEN001980,COMP000001,Standard,10's,14.06,Active
PROD001246,BRD001981,GEN001981,COMP000001,Standard,30ml with Water for Reconstitution,37.5,Active
PROD001247,BRD001982,GEN001982,COMP000001,Standard,10's,65.63,Active
PROD001248,BRD001984,GEN001984,COMP000001,Standard,30ml,51.56,Active
PROD001249,BRD001985,GEN001985,COMP000001,Standard,30ml,93.75,Active
PROD001250,BRD001986,GEN001986,COMP000001,Standard,6's,168.75,Active
PROD001251,BRD001987,GEN001987,COMP000001,Standard,10's,140.63,Active
PROD001252,BRD001989,GEN001989,COMP000001,Standard,Vial & Wfi,32.81,Active
PROD001253,BRD001990,GEN001990,COMP000001,Standard,Vial with WFI,84.38,Active
PROD001254,BRD001991,GEN001991,COMP000001,Standard,10's,159.38,Active
PROD001255,BRD001992,GEN001992,COMP000001,Standard,10 gm Tube,48.75,Active
PROD001256,BRD001993,GEN001993,COMP000001,Standard,100gm Tube,56.25,Active
PROD001257,BRD001994,GEN001994,COMP000001,Standard,60ml Flip top Lemitube,0.0,Active
PROD001258,BRD001995,GEN001995,COMP000001,Standard,60ml Flip top Jar,89.06,Active
PROD001259,BRD001996,GEN001996,COMP000001,Standard,10's,37.5,Active
PROD001260,BRD001999,GEN001999,COMP000001,Standard,0.5ml Ampoule,45.94,Active
PROD001261,BRD002000,GEN002000,COMP000001,Standard,3gm Pre-filled Syringe,113.44,Active
PROD001262,BRD002002,GEN002002,COMP000001,Standard,21's Monopack,90.0,Active
PROD001263,BRD002003,GEN002003,COMP000001,Standard,10's,8.25,Active
PROD001264,BRD002004,GEN002004,COMP000001,Standard,10's,70.31,Active
PROD001265,BRD002005,GEN002005,COMP000001,Standard,100gm,46.41,Active
PROD001266,BRD002006,GEN002006,COMP000001,Standard,10's,10.32,Active
PROD001267,BRD002007,GEN002007,COMP000001,Standard,10's,15.47,Active
PROD001268,BRD002008,GEN002008,COMP000001,Standard,30ml Oral Drops,18.75,Active
PROD001269,BRD002009,GEN002009,COMP000001,Standard,10's,28.13,Active
PROD001270,BRD002010,GEN002010,COMP000001,Standard,1gm Sachet,4.69,Active
PROD001271,BRD002011,GEN002011,COMP000001,Standard,1gm Sachet,5.16,Active
PROD001272,BRD002012,GEN002012,COMP000001,Standard,3gm Sachet,5.63,Active
PROD001273,BRD002014,GEN002014,COMP000001,Standard,28's Bottle,871.88,Active
PROD001274,BRD002015,GEN002015,COMP000001,Standard,10's,46.88,Active
PROD001275,BRD002016,GEN002016,COMP000001,Standard,10's,18.75,Active
PROD001276,BRD002017,GEN002017,COMP000001,Standard,10's,445.31,Active
PROD001277,BRD002018,GEN002018,COMP000001,Standard,10's,70.31,Active
PROD001278,BRD002020,GEN002020,COMP000001,Standard,15's in bottle,0.0,Active
PROD001279,BRD002022,GEN002022,COMP000001,Standard,10's,18.75,Active
PROD001280,BRD002023,GEN002023,COMP000001,Standard,10's,28.13,Active
PROD001281,BRD002024,GEN002024,COMP000001,Standard,10's,0.0,Active
PROD001282,BRD002025,GEN002025,COMP000001,Standard,5ml Drops,159.38,Active
PROD001283,BRD002026,GEN002026,COMP000001,Standard,8's,202.5,Active
PROD001284,BRD002027,GEN002027,COMP000001,Standard,10's,91.41,Active
PROD001285,BRD002028,GEN002028,COMP000001,Standard,10's,178.13,Active
PROD001286,BRD002029,GEN002029,COMP000001,Standard,10's,103.13,Active
PROD001287,BRD002030,GEN002030,COMP000001,Standard,10's,42.19,Active
PROD001288,BRD002031,GEN002031,COMP000001,Standard,28's Bottle,0.0,Active
PROD001289,BRD002032,GEN002032,COMP000001,Standard,30's Bottle,768.75,Active
PROD001290,BRD002033,GEN002033,COMP000001,Standard,10ml Drops,46.88,Active
PROD001291,BRD002034,GEN002034,COMP000001,Standard,4's,328.13,Active
PROD001292,BRD002035,GEN002035,COMP000001,Standard,200ml,60.94,Active
PROD001293,BRD002037,GEN002037,COMP000001,Standard,10's,9.38,Active
PROD001294,BRD002038,GEN002038,COMP000001,Standard,10's,7.22,Active
PROD001295,BRD002040,GEN002040,COMP000001,Standard,10's,28.13,Active
PROD001296,BRD002041,GEN002041,COMP000001,Standard,4's,65.63,Active
PROD001297,BRD002043,GEN002043,COMP000001,Standard,10's,0.0,Active
PROD001298,BRD002044,GEN002044,COMP000001,Standard,1's in Monopack,20.0,Active
PROD001299,BRD002045,GEN002045,COMP000001,Standard,10's,37.5,Active
PROD001300,BRD002046,GEN002046,COMP000001,Standard,10's,22.5,Active
PROD001301,BRD002047,GEN002047,COMP000001,Standard,4's,20.63,Active
PROD001302,BRD002048,GEN002048,COMP000001,Standard,10's,15.0,Active
PROD001303,BRD002049,GEN002049,COMP000001,Standard,10's,60.94,Active
PROD001304,BRD002050,GEN002050,COMP000001,Standard,10's,10.32,Active
PROD001305,BRD002051,GEN002051,COMP000001,Standard,10's,194.06,Active
PROD001306,BRD002052,GEN002052,COMP000001,Standard,10's,18.75,Active
PROD001307,BRD002053,GEN002053,COMP000001,Standard,10's,14.06,Active
PROD001308,BRD002054,GEN002054,COMP000001,Standard,10's,56.25,Active
PROD001309,BRD002055,GEN002055,COMP000001,Standard,15gm Lemi Tube,28.13,Active
PROD001310,BRD002056,GEN002056,COMP000001,Standard,15 gm Lami Tube,18.75,Active
PROD001311,BRD002058,GEN002058,COMP000001,Standard,5ml Drops,9.38,Active
PROD001312,BRD002059,GEN002059,COMP000001,Standard,100ml Bottle,37.5,Active
PROD001313,BRD002060,GEN002060,COMP000001,Standard,10's,15.0,Active
PROD001314,BRD002061,GEN002061,COMP000001,Standard,10's,9.38,Active
PROD001315,BRD002065,GEN002065,COMP000001,Standard,60's in Bottle,890.63,Active
PROD001316,BRD002066,GEN002066,COMP000001,Standard,30 ml Vial,16.38,Active
PROD001317,BRD002072,GEN002072,COMP000001,Standard,10's,35.63,Active
PROD001318,BRD002073,GEN002073,COMP000001,Standard,10's,18.75,Active
PROD001319,BRD002074,GEN002074,COMP000001,Standard,10's,17.34,Active
PROD001320,BRD002076,GEN002076,COMP000001,Standard,10's,10.32,Active
PROD001321,BRD002077,GEN002077,COMP000001,Standard,20gm Tube,20.63,Active
PROD001322,BRD002078,GEN002078,COMP000001,Standard,30gm Lami Tube,37.5,Active
PROD001323,BRD002079,GEN002079,COMP000001,Standard,5's,23.44,Active
PROD001324,BRD002080,GEN002080,COMP000001,Standard,10's,18.75,Active
PROD001325,BRD002081,GEN002081,COMP000001,Standard,15gm Lami-tube,170.63,Active
PROD001326,BRD002082,GEN002082,COMP000001,Standard,10's,37.5,Active
PROD001327,BRD002083,GEN002083,COMP000001,Standard,10's,18.75,Active
PROD001328,BRD002084,GEN002084,COMP000001,Standard,10's,24.47,Active
PROD001329,BRD002085,GEN002085,COMP000001,Standard,10's,0.0,Active
PROD001330,BRD002086,GEN002086,COMP000001,Standard,10's,0.0,Active
PROD001331,BRD002087,GEN002087,COMP000001,Standard,15's,0.0,Active
PROD001332,BRD002088,GEN002088,COMP000001,Standard,10's,15.94,Active
PROD001333,BRD002089,GEN002089,COMP000001,Standard,10's,23.44,Active
PROD001334,BRD002090,GEN002090,COMP000001,Standard,10's,14.06,Active
PROD001335,BRD002091,GEN002091,COMP000001,Standard,10's,18.75,Active
PROD001336,BRD002092,GEN002092,COMP000001,Standard,10's,18.75,Active
PROD001337,BRD002093,GEN002093,COMP000001,Standard,10's,21.56,Active
PROD001338,BRD002094,GEN002094,COMP000001,Standard,10's,9.38,Active
PROD001339,BRD002095,GEN002095,COMP000001,Standard,10ml Drops,14.06,Active
PROD001340,BRD002096,GEN002096,COMP000001,Standard,10's,42.19,Active
PROD001341,BRD002097,GEN002097,COMP000001,Standard,Combipack of 6 Tablets in Mono Carton,79.69,Active
PROD001342,BRD002098,GEN002098,COMP000001,Standard,10's,122.81,Active
PROD001343,BRD002099,GEN002099,COMP000001,Standard,10's,51.56,Active
PROD001344,BRD002100,GEN002100,COMP000001,Standard,10's,52.59,Active
PROD001345,BRD002101,GEN002101,COMP000001,Standard,10's,25.78,Active
PROD001346,BRD002102,GEN002102,COMP000001,Standard,10's,14.06,Active
PROD001347,BRD002103,GEN002103,COMP000001,Standard,5's,0.0,Active
PROD001348,BRD002104,GEN002104,COMP000001,Standard,10's,23.44,Active
PROD001349,BRD002105,GEN002105,COMP000001,Standard,10's,28.13,Active
PROD001350,BRD002106,GEN002106,COMP000001,Standard,10's,60.94,Active
PROD001351,BRD002107,GEN002107,COMP000001,Standard,10's,18.75,Active
PROD001352,BRD002108,GEN002108,COMP000001,Standard,10's,0.0,Active
PROD001353,BRD002109,GEN002109,COMP000001,Standard,30's in Bottle,75.0,Active
PROD001354,BRD002110,GEN002110,COMP000001,Standard,10's,0.0,Active
PROD001355,BRD002111,GEN002111,COMP000001,Standard,10's,28.13,Active
PROD001356,BRD002112,GEN002112,COMP000001,Standard,5ml Drops,0.0,Active
PROD001357,BRD002113,GEN002113,COMP000001,Standard,10's,52.5,Active
PROD001358,BRD002114,GEN002114,COMP000001,Standard,10's,30.0,Active
PROD001359,BRD002115,GEN002115,COMP000001,Standard,10's,20.0,Active
PROD001360,BRD002116,GEN002116,COMP000001,Standard,10's,37.5,Active
PROD001361,BRD002117,GEN002117,COMP000001,Standard,10's,23.44,Active
PROD001362,BRD002118,GEN002118,COMP000001,Standard,10's,9.38,Active
PROD001363,BRD002119,GEN002119,COMP000001,Standard,15gm Tube,11.25,Active
PROD001364,BRD002120,GEN002120,COMP000001,Standard,120 MDI,95.63,Active
PROD001365,BRD002122,GEN002122,COMP000001,Standard,10's,145.0,Active
PROD001366,BRD002123,GEN002123,COMP000001,Standard,10's,82.5,Active
PROD001367,BRD002124,GEN002124,COMP000001,Standard,30's in Bottle,51.56,Active
PROD001368,BRD002125,GEN002125,COMP000001,Standard,10's,9.38,Active
PROD001369,BRD002126,GEN002126,COMP000001,Standard,10's,10.31,Active
PROD001370,BRD002127,GEN002127,COMP000001,Standard,10's,36.09,Active
PROD001371,BRD002128,GEN002128,COMP000001,Standard,10's,17.81,Active
PROD001372,BRD002129,GEN002129,COMP000001,Standard,10's,159.38,Active
PROD001373,BRD002130,GEN002130,COMP000001,Standard,5gm Sachet,0.0,Active
PROD001374,BRD002131,GEN002131,COMP000001,Standard,10ml Drops,14.06,Active
PROD001375,BRD002132,GEN002132,COMP000001,Standard,10's,46.88,Active
PROD001376,BRD002133,GEN002133,COMP000001,Standard,10's,28.13,Active
PROD001377,BRD002134,GEN002134,COMP000001,Standard,4's,50.0,Active
PROD001378,BRD002135,GEN002135,COMP000001,Standard,10's,39.38,Active
PROD001379,BRD002136,GEN002136,COMP000001,Standard,2's,46.88,Active
PROD001380,BRD002137,GEN002137,COMP000001,Standard,10's,28.13,Active
PROD001381,BRD002138,GEN002138,COMP000001,Standard,10's,46.88,Active
PROD001382,BRD002139,GEN002139,COMP000001,Standard,10's,18.75,Active
PROD001383,BRD002140,GEN002140,COMP000001,Standard,10's,4.22,Active
PROD001384,BRD002141,GEN002141,COMP000001,Standard,10's,14.06,Active
PROD001385,BRD002142,GEN002142,COMP000001,Standard,10's,14.06,Active
PROD001386,BRD002143,GEN002143,COMP000001,Standard,10's,9.38,Active
PROD001387,BRD002144,GEN002144,COMP000001,Standard,10's,67.5,Active
PROD001388,BRD002145,GEN002145,COMP000001,Standard,30's,102.54,Active
PROD001389,BRD002146,GEN002146,COMP000001,Standard,Combikit of 20 Tablets in Mono Carton,0.0,Active
PROD001390,BRD002147,GEN002147,COMP000001,Standard,28's,103.13,Active
PROD001391,BRD002148,GEN002148,COMP000001,Standard,10's,32.81,Active
PROD001392,BRD002149,GEN002149,COMP000001,Standard,10's,51.56,Active
PROD001393,BRD002150,GEN002150,COMP000001,Standard,200 MDI,140.63,Active
PROD001394,BRD002151,GEN002151,COMP000001,Standard,200 MDI,124.69,Active
PROD001395,BRD002152,GEN002152,COMP000001,Standard,30's in Plastic container,0.0,Active
PROD001396,BRD002153,GEN002153,COMP000001,Standard,30's in Plastic container with monocarton,66.43,Active
PROD001397,BRD002154,GEN002154,COMP000001,Standard,30's in Plastic container with monocarton,67.94,Active
PROD001398,BRD002155,GEN002155,COMP000001,Standard,10's,14.06,Active
PROD001399,BRD002156,GEN002156,COMP000001,Standard,10's,46.88,Active
PROD001400,BRD002158,GEN002158,COMP000001,Standard,10's,14.06,Active
PROD001401,BRD002159,GEN002159,COMP000001,Standard,10's,100.31,Active
PROD001402,BRD002160,GEN002160,COMP000001,Standard,7's,65.63,Active
PROD001403,BRD002161,GEN002161,COMP000001,Standard,10's,10.0,Active
PROD001404,BRD002162,GEN002162,COMP000001,Standard,30g Lemitube,121.88,Active
PROD001405,BRD002163,GEN002163,COMP000001,Standard,10's,6.56,Active
PROD001406,BRD002164,GEN002164,COMP000001,Standard,10's,46.88,Active
PROD001407,BRD002165,GEN002165,COMP000001,Standard,10's,0.0,Active
PROD001408,BRD002166,GEN002166,COMP000001,Standard,10's,0.0,Active
PROD001409,BRD002167,GEN002167,COMP000001,Standard,10's,0.0,Active
PROD001410,BRD002168,GEN002168,COMP000001,Standard,10's,23.44,Active
PROD001411,BRD002169,GEN002169,COMP000001,Standard,10's,32.81,Active
PROD001412,BRD002170,GEN002170,COMP000001,Standard,10's,3.28,Active
PROD001413,BRD002171,GEN002171,COMP000001,Standard,10's,0.0,Active
PROD001414,BRD002172,GEN002172,COMP000001,Standard,10's,0.0,Active
PROD001415,BRD002173,GEN002173,COMP000001,Standard,1's,304.69,Active
PROD001416,BRD002174,GEN002174,COMP000001,Standard,10's,23.44,Active
PROD001417,BRD002175,GEN002175,COMP000001,Standard,1's,30.94,Active
PROD001418,BRD002176,GEN002176,COMP000001,Standard,10's,56.25,Active
